timestamp,window_id,tau_sec,outcome,z,p_model,direct_ask,direct_spread,real_edge,hurdle,status,size_usd
1788868050.4869578,5962893,149.57,YES,-0.6466,0.2589,0.14,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868051.548844,5962893,148.5,YES,-0.6619,0.254,0.13,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868052.6013396,5962893,147.45,YES,-0.664,0.2534,0.12,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868053.66466,5962893,146.39,YES,-0.6759,0.2496,0.13,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868054.727728,5962893,145.33,YES,-0.678,0.2489,0.12,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868055.7777731,5962893,144.27,YES,-0.6802,0.2482,0.12,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868056.8418288,5962893,143.21,YES,-0.8264,0.2043,0.09,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868057.9099433,5962893,142.14,YES,-0.8403,0.2004,0.09,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868058.959996,5962893,141.09,YES,-0.8566,0.1958,0.09,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868060.0166533,5962893,140.04,YES,-0.8594,0.1951,0.08,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868061.152277,5962893,138.98,YES,-0.9295,0.1763,0.07,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868062.205742,5962893,137.84,YES,-0.9328,0.1755,0.07,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868063.265585,5962893,136.79,YES,-0.936,0.1746,0.07,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868064.3172138,5962893,135.73,YES,-0.8038,0.2108,0.07,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868065.375478,5962893,134.68,YES,-0.8067,0.2099,0.06,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868066.4512675,5962893,133.62,YES,-0.8627,0.1941,0.07,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868067.513518,5962893,132.54,YES,-0.8584,0.1953,0.06,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868068.570509,5962893,131.48,YES,-0.8618,0.1944,0.06,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868069.6263604,5962893,130.42,YES,-0.8654,0.1934,0.06,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868070.6874642,5962893,129.36,YES,-0.8834,0.1885,0.08,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868071.7540543,5962893,128.3,YES,-0.9494,0.1712,0.07,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868072.8125088,5962893,127.24,YES,-0.9567,0.1694,0.07,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868073.877252,5962893,126.17,YES,-1.0309,0.1513,0.07,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868074.9500206,5962893,125.12,YES,-1.0349,0.1504,0.07,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868076.0117655,5962893,124.04,YES,-1.039,0.1494,0.07,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868077.1080494,5962893,122.99,YES,-1.0395,0.1493,0.07,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868078.164811,5962893,121.89,YES,-1.0406,0.149,0.08,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868079.2278209,5962893,120.83,YES,-1.0448,0.1481,0.08,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868080.2797503,5962893,119.77,YES,-0.9338,0.1752,0.08,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868081.3364606,5962893,118.71,YES,-0.9376,0.1742,0.09,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868082.3968446,5962893,117.65,YES,-0.9285,0.1766,0.09,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868083.457789,5962893,116.59,YES,-0.9362,0.1746,0.09,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868084.533281,5962893,115.53,YES,-0.6355,0.2625,0.14,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868085.5864518,5962893,114.46,YES,-0.6336,0.2632,0.13,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868086.6395974,5962893,113.41,YES,-0.6354,0.2626,0.13,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868087.7007353,5962893,112.35,YES,-0.6239,0.2664,0.13,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868088.7587793,5962893,111.29,YES,-0.5774,0.2818,0.14,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868089.8158216,5962893,110.23,YES,-0.5785,0.2815,0.14,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868090.8764384,5962893,109.18,YES,-0.5772,0.2819,0.13,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868091.9276357,5962893,108.12,YES,-0.5828,0.28,0.14,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868093.036189,5962893,107.06,YES,-0.582,0.2803,0.13,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868094.1151845,5962893,105.95,YES,-0.602,0.2736,0.12,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868095.1737914,5962893,104.88,YES,-0.6054,0.2725,0.12,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868096.2269099,5962893,103.82,YES,-0.6093,0.2712,0.12,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868097.2774506,5962893,102.77,YES,-0.6062,0.2722,0.11,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868098.3420143,5962893,101.72,YES,-0.6131,0.2699,0.11,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868099.3946092,5962893,100.65,YES,-0.6199,0.2677,0.1,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868100.4611351,5962893,99.6,YES,-0.6232,0.2666,0.1,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868101.518592,5962893,98.53,YES,-0.7092,0.2391,0.1,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868102.5708513,5962893,97.48,YES,-0.7103,0.2388,0.08,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868103.6354446,5962893,96.41,YES,-0.7142,0.2376,0.07,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868104.6870022,5962893,95.36,YES,-0.5424,0.2938,0.1,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868105.74007,5962893,94.31,YES,-0.5358,0.296,0.09,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868106.792275,5962893,93.26,YES,-0.5393,0.2949,0.08,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868107.873467,5962893,92.2,YES,-0.5424,0.2938,0.08,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868108.9792643,5962893,91.12,YES,-0.5448,0.2929,0.08,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868110.0359209,5962893,90.01,YES,-0.5483,0.2918,0.08,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868111.0947597,5962893,88.95,YES,-0.5608,0.2875,0.08,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868112.1536212,5962893,87.9,YES,-0.5642,0.2863,0.08,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868113.20419,5962893,86.84,YES,-0.5704,0.2842,0.08,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868114.3020186,5962893,85.79,YES,-0.5734,0.2832,0.08,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868115.3677154,5962893,84.69,YES,-0.6038,0.273,0.08,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868116.4358652,5962893,83.63,YES,-0.6142,0.2695,0.08,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868117.516284,5962893,82.55,YES,-0.618,0.2683,0.07,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868118.5870194,5962893,81.48,YES,-0.6218,0.267,0.07,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868119.6722026,5962893,80.4,YES,-0.7421,0.229,0.07,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868120.741126,5962893,79.32,YES,-1.0266,0.1523,0.04,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868121.804469,5962893,78.25,YES,-1.0453,0.1479,0.03,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868122.8610845,5962893,77.19,YES,-1.0526,0.1463,0.03,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868123.9157097,5962893,76.13,YES,-1.0659,0.1432,0.03,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868125.0171585,5962893,75.07,YES,-1.0729,0.1417,0.03,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868126.0754309,5962893,73.98,YES,-1.0808,0.1399,0.04,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868127.1266184,5962893,72.92,YES,-1.0882,0.1382,0.03,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868128.177346,5962893,71.87,YES,-1.0956,0.1366,0.04,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868129.2404432,5962893,70.81,YES,-1.1033,0.135,0.04,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868130.2955375,5962893,69.76,YES,-1.098,0.1361,0.04,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868131.352518,5962893,68.69,YES,-0.9665,0.1669,0.05,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868132.4095595,5962893,67.64,YES,-0.9739,0.1651,0.05,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868133.4627857,5962893,66.59,YES,-0.8979,0.1846,0.05,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868134.54599,5962893,65.52,YES,-0.9609,0.1683,0.04,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868135.6015115,5962893,64.45,YES,-0.9867,0.1619,0.04,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868136.6516275,5962893,63.39,YES,-0.9919,0.1606,0.04,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868137.711572,5962893,62.34,YES,-1.0,0.1587,0.04,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868138.7628026,5962893,61.28,YES,-1.0141,0.1553,0.03,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868139.811174,5962893,60.23,YES,-1.0201,0.1538,0.03,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868140.9698782,5962893,59.18,YES,-1.0299,0.1515,0.02,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868142.0542583,5962893,58.02,NO,-1.0495,0.853,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868143.111186,5962893,56.94,NO,-1.0591,0.8552,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868144.1727307,5962893,55.88,NO,-1.0629,0.8561,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868145.2231932,5962893,54.83,NO,-1.0728,0.8583,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868146.28478,5962893,53.76,NO,-1.083,0.8606,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868147.3437073,5962893,52.71,NO,-1.087,0.8615,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868148.3972096,5962893,51.66,NO,-1.1961,0.8842,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868149.4599664,5962893,50.59,NO,-1.214,0.8876,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868150.5240004,5962893,49.53,NO,-1.3686,0.9144,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868151.5916166,5962893,48.46,NO,-1.3794,0.9161,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868152.6466787,5962893,47.4,NO,-1.3853,0.917,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868153.7154062,5962893,46.34,NO,-1.4009,0.9194,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868154.7784023,5962893,45.27,NO,-1.595,0.9446,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868155.8420928,5962893,44.21,NO,-1.6219,0.9476,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868156.8939166,5962893,43.15,NO,-1.6407,0.9496,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868157.9591222,5962893,42.09,NO,-1.6601,0.9516,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868159.0226889,5962893,41.03,NO,-1.6821,0.9537,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868160.0728447,5962893,39.98,NO,-1.8157,0.9653,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868161.1240487,5962893,38.92,NO,-1.8392,0.9671,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868162.1746793,5962893,37.87,NO,-1.889,0.9706,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868163.2431738,5962893,36.81,NO,-1.9644,0.9753,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868164.31135,5962893,35.74,NO,-1.9938,0.9769,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868165.3687642,5962893,34.68,NO,-2.0219,0.9784,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868166.4429429,5962893,33.63,NO,-2.0518,0.9799,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868167.5079355,5962893,32.55,NO,-2.0859,0.9815,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868168.5627947,5962893,31.49,NO,-2.1154,0.9828,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868169.636124,5962893,30.42,NO,-2.1521,0.9843,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868170.713807,5962893,29.35,NO,-2.1846,0.9855,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868171.769528,5962893,28.28,NO,-2.2235,0.9869,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868172.8258932,5962893,27.23,NO,-2.264,0.9882,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868173.8843641,5962893,26.17,NO,-2.3119,0.9896,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868174.9498854,5962893,25.11,NO,-2.3562,0.9908,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868176.004097,5962893,24.05,NO,-2.4053,0.9919,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868177.057866,5962893,22.99,NO,-2.4573,0.993,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868178.1176524,5962893,21.93,NO,-2.5131,0.994,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868179.1708128,5962893,20.88,NO,-2.5663,0.9949,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868180.2325487,5962893,19.82,NO,-2.6314,0.9957,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868181.2989416,5962893,18.76,NO,-0.9932,0.8397,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868182.373844,5962893,17.7,NO,-0.7809,0.7826,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868183.4263022,5962893,16.62,NO,-0.8099,0.791,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868184.4780047,5962893,15.57,NO,-0.6001,0.7258,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868185.5348544,5962893,14.52,NONE,-0.1495,0.4406,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868186.5924833,5962893,13.46,NONE,-0.148,0.4412,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868187.6450777,5962893,12.41,NONE,-0.1606,0.4362,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868188.71106,5962893,11.34,NONE,-0.1751,0.4305,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868189.7669826,5962893,10.28,NONE,-0.1918,0.4239,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868190.825437,5962893,9.23,NONE,-0.2017,0.4201,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868191.8881595,5962893,8.16,NO,-0.5749,0.7173,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868192.9408615,5962893,7.11,NO,-0.6365,0.7378,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868193.9951043,5962893,6.05,NO,-0.6798,0.7517,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868195.0496564,5962893,5.0,NO,-0.766,0.7782,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868196.103448,5962893,3.94,NO,-0.8892,0.813,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868197.1542532,5962893,2.9,NO,-1.0552,0.8543,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868198.2180889,5962893,1.83,NO,-1.3533,0.912,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868199.2773504,5962893,1.0,NO,-1.8685,0.9692,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868201.1702046,5962894,299.72,NONE,-0.0002,0.4999,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868202.2411144,5962894,297.81,NONE,0.0053,0.5021,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868203.3029568,5962894,296.75,NONE,0.0441,0.5176,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868204.3589847,5962894,295.69,NONE,0.0899,0.5358,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868205.4447181,5962894,294.63,NONE,0.1488,0.5591,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868206.5076141,5962894,293.55,NONE,0.2672,0.6053,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868207.5613847,5962894,292.49,NONE,0.2676,0.6055,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868208.629148,5962894,291.43,NONE,-0.1166,0.4536,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868209.6790164,5962894,290.37,NONE,-0.1284,0.4489,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868210.7399688,5962894,289.32,NONE,-0.1185,0.4528,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868211.803053,5962894,288.25,NONE,-0.1847,0.4267,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868212.8603382,5962894,287.19,NONE,-0.1907,0.4244,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868213.9170032,5962894,286.13,NONE,-0.1386,0.4449,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868214.9708202,5962894,285.08,NONE,-0.1071,0.4574,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868216.0218325,5962894,284.03,NONE,-0.2008,0.4204,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868217.1999137,5962894,282.96,NONE,-0.223,0.4118,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868218.2586093,5962894,281.79,NONE,-0.2035,0.4194,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868219.3066394,5962894,280.74,NONE,-0.1905,0.4245,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868220.3728187,5962894,279.68,NONE,-0.1906,0.4244,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868221.4312983,5962894,278.62,NONE,-0.1912,0.4242,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868222.4974134,5962894,277.55,NONE,-0.1913,0.4242,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868223.5548556,5962894,276.49,NONE,-0.1919,0.4239,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868224.606654,5962894,275.44,NONE,-0.1983,0.4214,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868225.6669853,5962894,274.39,NONE,-0.2556,0.3991,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868226.7242057,5962894,273.33,NONE,-0.2525,0.4003,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868227.7923589,5962894,272.28,NONE,-0.2525,0.4003,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868228.847201,5962894,271.2,NONE,-0.2518,0.4006,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868229.9074104,5962894,270.14,NONE,-0.249,0.4017,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868230.9783778,5962894,269.09,NONE,-0.2492,0.4016,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868232.0360029,5962894,268.02,NONE,-0.2493,0.4015,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868233.139539,5962894,266.96,NONE,-0.2504,0.4011,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868234.2022178,5962894,265.85,NONE,-0.254,0.3997,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868235.254856,5962894,264.8,NONE,-0.2542,0.3997,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868236.3231678,5962894,263.73,NONE,-0.2676,0.3945,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868237.3867886,5962894,262.66,NONE,-0.2679,0.3944,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868238.4374423,5962894,261.61,NONE,-0.1047,0.4583,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868239.4958684,5962894,260.55,NONE,-0.0659,0.4737,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868240.557614,5962894,259.49,NONE,0.0549,0.5219,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868241.6097376,5962894,258.44,NONE,0.2471,0.5976,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868242.6855853,5962894,257.38,NONE,0.2543,0.6004,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868243.7429585,5962894,256.31,NONE,0.2495,0.5985,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868244.808463,5962894,255.25,NONE,0.2511,0.5991,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868245.882913,5962894,254.18,NONE,0.2508,0.599,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868246.9458516,5962894,253.1,NONE,0.2795,0.6101,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868248.0295753,5962894,252.05,NONE,0.175,0.5694,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868249.1498394,5962894,250.95,NONE,0.1383,0.555,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868250.205297,5962894,249.85,NONE,0.0477,0.519,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868251.260973,5962894,248.79,NONE,0.0356,0.5142,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868252.6012766,5962894,247.73,NONE,-0.0528,0.479,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868253.664202,5962894,246.39,NONE,-0.2009,0.4204,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868254.7129,5962894,245.33,NONE,-0.2107,0.4166,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868255.7717412,5962894,244.28,NONE,-0.2071,0.418,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868256.8340616,5962894,243.22,NONE,-0.3008,0.3818,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868257.8873475,5962894,242.16,NONE,-0.3143,0.3767,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868258.954732,5962894,241.1,NONE,-0.3105,0.3781,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868260.0249813,5962894,240.03,NONE,-0.3092,0.3786,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868261.0971317,5962894,238.97,NO,-0.4026,0.6564,0.49,0.01,0.1664,0.03,EXECUTED,25.0
1788868262.1714878,5962894,237.9,NO,-0.4418,0.6707,0.51,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868263.240707,5962894,236.82,NO,-0.4359,0.6685,0.53,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868264.376492,5962894,235.75,NO,-0.4243,0.6643,0.53,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868265.4453058,5962894,234.62,NO,-0.4253,0.6647,0.54,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868266.5019372,5962894,233.55,NO,-0.5304,0.7021,0.58,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868267.5567586,5962894,232.49,NO,-0.5334,0.7031,0.54,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
